,Unnamed: 0,scaled_input_P1,scaled_input_P5p1,scaled_input_P6p2,scaled_input_P11p4,scaled_input_P14p9,scaled_input_P15p1,scaled_input_P15p3,scaled_input_P16p2,scaled_input_P18p2,scaled_input_P27p4,scaled_input_H2p2,scaled_input_H8p2,scaled_input_H10p1,scaled_input_H13p1,scaled_input_H18pA,scaled_input_H40p4,scaled_input_target,origin_input_P1,origin_input_P5p1,origin_input_P6p2,origin_input_P11p4,origin_input_P14p9,origin_input_P15p1,origin_input_P15p3,origin_input_P16p2,origin_input_P18p2,origin_input_P27p4,origin_input_H2p2,origin_input_H8p2,origin_input_H10p1,origin_input_H13p1,origin_input_H18pA,origin_input_H40p4,origin_input_target,running_time,Found,ground_truth,prediction,scaled_cf_P1,scaled_cf_P5p1,scaled_cf_P6p2,scaled_cf_P11p4,scaled_cf_P14p9,scaled_cf_P15p1,scaled_cf_P15p3,scaled_cf_P16p2,scaled_cf_P18p2,scaled_cf_P27p4,scaled_cf_H2p2,scaled_cf_H8p2,scaled_cf_H10p1,scaled_cf_H13p1,scaled_cf_H18pA,scaled_cf_H40p4,scaled_cf_target,origin_cf_P1,origin_cf_P5p1,origin_cf_P6p2,origin_cf_P11p4,origin_cf_P14p9,origin_cf_P15p1,origin_cf_P15p3,origin_cf_P16p2,origin_cf_P18p2,origin_cf_P27p4,origin_cf_H2p2,origin_cf_H8p2,origin_cf_H10p1,origin_cf_H13p1,origin_cf_H18pA,origin_cf_H40p4,origin_cf_target,L1,L2,Sparsity,Realistic,MAD,Mahalanobis
41,0,0.0025201568850238,0.4439755431333341,0.266064,0.1058898761129566,0.1814822267068557,0.655540001296399,0.0560012591943505,0.4228032567997078,0.0177320177320177,0.3632192031629703,0.0594698859428849,0.231724,0.9902843561479738,0.470036,0.051749,0.351351,Y,18458.0,0.502221,0.266064,0.090909,0.091097,0.6970960000000002,0.047676,0.571604,0.001364,0.141844,0.057099,0.231724,0.990316,0.470036,0.051749,0.351351,Y,80.40614104270935,N,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0,0.0025201568850238,0.4439755431333341,0.266064,0.1058898761129566,0.1814822267068557,0.655540001296399,0.0560012591943505,0.4228032567997078,0.0177320177320177,0.3632192031629703,0.0594698859428849,0.231724,0.9902843561479738,0.470036,0.051749,0.351351,Y,18458.0,0.502221,0.266064,0.090909,0.091097,0.6970960000000002,0.047676,0.571604,0.001364,0.141844,0.057099,0.231724,0.990316,0.470036,0.051749,0.351351,Y,77.73425197601318,N,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0,0.0025201568850238,0.4439755431333341,0.266064,0.1058898761129566,0.1814822267068557,0.655540001296399,0.0560012591943505,0.4228032567997078,0.0177320177320177,0.3632192031629703,0.0594698859428849,0.231724,0.9902843561479738,0.470036,0.051749,0.351351,Y,18458.0,0.502221,0.266064,0.090909,0.091097,0.6970960000000002,0.047676,0.571604,0.001364,0.141844,0.057099,0.231724,0.990316,0.470036,0.051749,0.351351,Y,77.9045901298523,N,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0,0.0025201568850238,0.4439755431333341,0.266064,0.1058898761129566,0.1814822267068557,0.655540001296399,0.0560012591943505,0.4228032567997078,0.0177320177320177,0.3632192031629703,0.0594698859428849,0.231724,0.9902843561479738,0.470036,0.051749,0.351351,Y,18458.0,0.502221,0.266064,0.090909,0.091097,0.6970960000000002,0.047676,0.571604,0.001364,0.141844,0.057099,0.231724,0.990316,0.470036,0.051749,0.351351,Y,80.3113112449646,N,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0,0.0011160031464405,0.4437414588069283,0.00159,0.058268609846667,0.078786997396212,0.8792711509178845,0.0,0.693464438878417,0.1046501046501046,0.1469915676317925,0.0423180955138506,0.00175,0.9926259828260644,0.273674,0.033766,0.347826,Y,8175.999999999999,0.502079,0.00159,0.050025,0.039548,0.8938360000000001,0.0,0.772489,0.00805,0.057403,0.040631,0.00175,0.99265,0.273674,0.033766,0.347826,Y,80.51737999916077,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0,0.0011160031464405,0.4437414588069283,0.00159,0.058268609846667,0.078786997396212,0.8792711509178845,0.0,0.693464438878417,0.1046501046501046,0.1469915676317925,0.0423180955138506,0.00175,0.9926259828260644,0.273674,0.033766,0.347826,Y,8175.999999999999,0.502079,0.00159,0.050025,0.039548,0.8938360000000001,0.0,0.772489,0.00805,0.057403,0.040631,0.00175,0.99265,0.273674,0.033766,0.347826,Y,79.6272828578949,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0,0.0011160031464405,0.4437414588069283,0.00159,0.058268609846667,0.078786997396212,0.8792711509178845,0.0,0.693464438878417,0.1046501046501046,0.1469915676317925,0.0423180955138506,0.00175,0.9926259828260644,0.273674,0.033766,0.347826,Y,8175.999999999999,0.502079,0.00159,0.050025,0.039548,0.8938360000000001,0.0,0.772489,0.00805,0.057403,0.040631,0.00175,0.99265,0.273674,0.033766,0.347826,Y,79.41437101364136,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0,0.0011160031464405,0.4437414588069283,0.00159,0.058268609846667,0.078786997396212,0.8792711509178845,0.0,0.693464438878417,0.1046501046501046,0.1469915676317925,0.0423180955138506,0.00175,0.9926259828260644,0.273674,0.033766,0.347826,Y,8175.999999999999,0.502079,0.00159,0.050025,0.039548,0.8938360000000001,0.0,0.772489,0.00805,0.057403,0.040631,0.00175,0.99265,0.273674,0.033766,0.347826,Y,79.2985999584198,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0,0.0011160031464405,0.4437414588069283,0.00159,0.058268609846667,0.078786997396212,0.8792711509178845,0.0,0.693464438878417,0.1046501046501046,0.1469915676317925,0.0423180955138506,0.00175,0.9926259828260644,0.273674,0.033766,0.347826,Y,8175.999999999999,0.502079,0.00159,0.050025,0.039548,0.8938360000000001,0.0,0.772489,0.00805,0.057403,0.040631,0.00175,0.99265,0.273674,0.033766,0.347826,Y,79.24205493927002,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,0,0.0006096228641349,0.4923370352725516,0.002686,0.0385824974025187,0.0590145449546877,0.6505454541319302,0.0396975114466874,0.4087477650932833,0.0896090896090896,0.4883117082651548,0.7144499772427361,0.001149,0.9752212957602912,0.570166,0.057953,0.254545,Y,4468.0,0.531558,0.002686,0.033124,0.029623,0.692704,0.033796,0.561172,0.006893,0.190695,0.685967,0.001149,0.975302,0.570166,0.057953,0.254545,Y,79.53783178329468,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0,0.0006096228641349,0.4923370352725516,0.002686,0.0385824974025187,0.0590145449546877,0.6505454541319302,0.0396975114466874,0.4087477650932833,0.0896090896090896,0.4883117082651548,0.7144499772427361,0.001149,0.9752212957602912,0.570166,0.057953,0.254545,Y,4468.0,0.531558,0.002686,0.033124,0.029623,0.692704,0.033796,0.561172,0.006893,0.190695,0.685967,0.001149,0.975302,0.570166,0.057953,0.254545,Y,79.34968090057373,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0,0.0006096228641349,0.4923370352725516,0.002686,0.0385824974025187,0.0590145449546877,0.6505454541319302,0.0396975114466874,0.4087477650932833,0.0896090896090896,0.4883117082651548,0.7144499772427361,0.001149,0.9752212957602912,0.570166,0.057953,0.254545,Y,4468.0,0.531558,0.002686,0.033124,0.029623,0.692704,0.033796,0.561172,0.006893,0.190695,0.685967,0.001149,0.975302,0.570166,0.057953,0.254545,Y,79.25263214111328,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,0,0.0006096228641349,0.4923370352725516,0.002686,0.0385824974025187,0.0590145449546877,0.6505454541319302,0.0396975114466874,0.4087477650932833,0.0896090896090896,0.4883117082651548,0.7144499772427361,0.001149,0.9752212957602912,0.570166,0.057953,0.254545,Y,4468.0,0.531558,0.002686,0.033124,0.029623,0.692704,0.033796,0.561172,0.006893,0.190695,0.685967,0.001149,0.975302,0.570166,0.057953,0.254545,Y,79.34583401679993,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0,0.0006096228641349,0.4923370352725516,0.002686,0.0385824974025187,0.0590145449546877,0.6505454541319302,0.0396975114466874,0.4087477650932833,0.0896090896090896,0.4883117082651548,0.7144499772427361,0.001149,0.9752212957602912,0.570166,0.057953,0.254545,Y,4468.0,0.531558,0.002686,0.033124,0.029623,0.692704,0.033796,0.561172,0.006893,0.190695,0.685967,0.001149,0.975302,0.570166,0.057953,0.254545,Y,79.39143085479736,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,0,7.552003670847354e-05,0.4565913695416728,0.0,0.0920125704115435,0.1678397325688649,0.9346671837099524,0.0,0.7754422319560335,0.0833300833300833,0.0656587771657717,0.0686029956266475,0.0,0.6977335180683485,0.497006,0.390244,0.666667,N,557.0,0.509874,0.0,0.078995,0.084249,0.942549,0.0,0.833333,0.00641,0.025641,0.065868,0.0,0.698718,0.497006,0.390244,0.666667,N,79.356290102005,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.93466717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.942549,0.0,0.257799,0.0,0.0,0.0,0.0,0.0032570001,0.0,0.0,0.0,Y,3.961203812415626,1.4808667975207581,13.0,True,3.6324689021829144,0.22607093152543217
56,0,7.552003670847354e-05,0.4565913695416728,0.0,0.0920125704115435,0.1678397325688649,0.9346671837099524,0.0,0.7754422319560335,0.0833300833300833,0.0656587771657717,0.0686029956266475,0.0,0.6977335180683485,0.497006,0.390244,0.666667,N,557.0,0.509874,0.0,0.078995,0.084249,0.942549,0.0,0.833333,0.00641,0.025641,0.065868,0.0,0.698718,0.497006,0.390244,0.666667,N,79.12978506088257,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.93466717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.942549,0.0,0.257799,0.0,0.0,0.0,0.0,0.0032570001,0.0,0.0,0.0,Y,3.961203812415626,1.4808667975207581,13.0,True,3.6324689021829144,0.22607093152543217
57,0,7.552003670847354e-05,0.4565913695416728,0.0,0.0920125704115435,0.1678397325688649,0.9346671837099524,0.0,0.7754422319560335,0.0833300833300833,0.0656587771657717,0.0686029956266475,0.0,0.6977335180683485,0.497006,0.390244,0.666667,N,557.0,0.509874,0.0,0.078995,0.084249,0.942549,0.0,0.833333,0.00641,0.025641,0.065868,0.0,0.698718,0.497006,0.390244,0.666667,N,79.47607088088989,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.93466717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.942549,0.0,0.257799,0.0,0.0,0.0,0.0,0.0032570001,0.0,0.0,0.0,Y,3.961203812415626,1.4808667975207581,13.0,True,3.6324689021829144,0.22607093152543217
58,0,7.552003670847354e-05,0.4565913695416728,0.0,0.0920125704115435,0.1678397325688649,0.9346671837099524,0.0,0.7754422319560335,0.0833300833300833,0.0656587771657717,0.0686029956266475,0.0,0.6977335180683485,0.497006,0.390244,0.666667,N,557.0,0.509874,0.0,0.078995,0.084249,0.942549,0.0,0.833333,0.00641,0.025641,0.065868,0.0,0.698718,0.497006,0.390244,0.666667,N,79.24053120613098,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.93466717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.942549,0.0,0.257799,0.0,0.0,0.0,0.0,0.0032570001,0.0,0.0,0.0,Y,3.961203812415626,1.4808667975207581,13.0,True,3.6324689021829144,0.22607093152543217
59,0,7.552003670847354e-05,0.4565913695416728,0.0,0.0920125704115435,0.1678397325688649,0.9346671837099524,0.0,0.7754422319560335,0.0833300833300833,0.0656587771657717,0.0686029956266475,0.0,0.6977335180683485,0.497006,0.390244,0.666667,N,557.0,0.509874,0.0,0.078995,0.084249,0.942549,0.0,0.833333,0.00641,0.025641,0.065868,0.0,0.698718,0.497006,0.390244,0.666667,N,79.20517802238464,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.93466717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.942549,0.0,0.257799,0.0,0.0,0.0,0.0,0.0032570001,0.0,0.0,0.0,Y,3.961203812415626,1.4808667975207581,13.0,True,3.6324689021829144,0.22607093152543217
60,0,0.0002691681597692,0.3973284714128638,0.002025,0.1598266326858655,0.1361360743165305,0.8618095681058588,0.0035685004075936,0.6386073314371714,0.0,0.1056696345120211,0.079404624151029,0.001376,0.4893959626503522,0.311309,0.061611,0.333333,Y,1975.0,0.473924,0.002025,0.137215,0.068335,0.878481,0.003038,0.731774,0.0,0.041266,0.076239,0.001376,0.491059,0.311309,0.061611,0.333333,Y,79.27600884437561,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,0,0.0002691681597692,0.3973284714128638,0.002025,0.1598266326858655,0.1361360743165305,0.8618095681058588,0.0035685004075936,0.6386073314371714,0.0,0.1056696345120211,0.079404624151029,0.001376,0.4893959626503522,0.311309,0.061611,0.333333,Y,1975.0,0.473924,0.002025,0.137215,0.068335,0.878481,0.003038,0.731774,0.0,0.041266,0.076239,0.001376,0.491059,0.311309,0.061611,0.333333,Y,79.44040989875793,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,0,0.0002691681597692,0.3973284714128638,0.002025,0.1598266326858655,0.1361360743165305,0.8618095681058588,0.0035685004075936,0.6386073314371714,0.0,0.1056696345120211,0.079404624151029,0.001376,0.4893959626503522,0.311309,0.061611,0.333333,Y,1975.0,0.473924,0.002025,0.137215,0.068335,0.878481,0.003038,0.731774,0.0,0.041266,0.076239,0.001376,0.491059,0.311309,0.061611,0.333333,Y,79.65553307533264,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,0,0.0002691681597692,0.3973284714128638,0.002025,0.1598266326858655,0.1361360743165305,0.8618095681058588,0.0035685004075936,0.6386073314371714,0.0,0.1056696345120211,0.079404624151029,0.001376,0.4893959626503522,0.311309,0.061611,0.333333,Y,1975.0,0.473924,0.002025,0.137215,0.068335,0.878481,0.003038,0.731774,0.0,0.041266,0.076239,0.001376,0.491059,0.311309,0.061611,0.333333,Y,79.79260993003845,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,0,0.0002691681597692,0.3973284714128638,0.002025,0.1598266326858655,0.1361360743165305,0.8618095681058588,0.0035685004075936,0.6386073314371714,0.0,0.1056696345120211,0.079404624151029,0.001376,0.4893959626503522,0.311309,0.061611,0.333333,Y,1975.0,0.473924,0.002025,0.137215,0.068335,0.878481,0.003038,0.731774,0.0,0.041266,0.076239,0.001376,0.491059,0.311309,0.061611,0.333333,Y,79.4692919254303,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,0,7.497377966175763e-05,0.4119950083990115,0.0,0.2127372094431839,0.3064899464301012,0.8683904980787143,0.0,0.6463990212893811,0.0588250588250588,0.0463485771498954,0.0578628169222388,0.0,1.0,0.205128,0.083333,0.0,N,553.0,0.482821,0.0,0.18264,0.153846,0.884268,0.0,0.7375569999999999,0.004525,0.0181,0.055556,0.0,1.0,0.205128,0.083333,0.0,N,79.4338800907135,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Y,2.897584110317247,1.2405020842357355,11.0,True,2.8289801299482904,0.12788370254548145
66,0,7.497377966175763e-05,0.4119950083990115,0.0,0.2127372094431839,0.3064899464301012,0.8683904980787143,0.0,0.6463990212893811,0.0588250588250588,0.0463485771498954,0.0578628169222388,0.0,1.0,0.205128,0.083333,0.0,N,553.0,0.482821,0.0,0.18264,0.153846,0.884268,0.0,0.7375569999999999,0.004525,0.0181,0.055556,0.0,1.0,0.205128,0.083333,0.0,N,80.05649995803833,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Y,2.897584110317247,1.2405020842357355,11.0,True,2.8289801299482904,0.12788370254548145
67,0,7.497377966175763e-05,0.4119950083990115,0.0,0.2127372094431839,0.3064899464301012,0.8683904980787143,0.0,0.6463990212893811,0.0588250588250588,0.0463485771498954,0.0578628169222388,0.0,1.0,0.205128,0.083333,0.0,N,553.0,0.482821,0.0,0.18264,0.153846,0.884268,0.0,0.7375569999999999,0.004525,0.0181,0.055556,0.0,1.0,0.205128,0.083333,0.0,N,79.33469009399414,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Y,2.897584110317247,1.2405020842357355,11.0,True,2.8289801299482904,0.12788370254548145
68,0,7.497377966175763e-05,0.4119950083990115,0.0,0.2127372094431839,0.3064899464301012,0.8683904980787143,0.0,0.6463990212893811,0.0588250588250588,0.0463485771498954,0.0578628169222388,0.0,1.0,0.205128,0.083333,0.0,N,553.0,0.482821,0.0,0.18264,0.153846,0.884268,0.0,0.7375569999999999,0.004525,0.0181,0.055556,0.0,1.0,0.205128,0.083333,0.0,N,79.47682905197144,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Y,2.897584110317247,1.2405020842357355,11.0,True,2.8289801299482904,0.12788370254548145
69,0,7.497377966175763e-05,0.4119950083990115,0.0,0.2127372094431839,0.3064899464301012,0.8683904980787143,0.0,0.6463990212893811,0.0588250588250588,0.0463485771498954,0.0578628169222388,0.0,1.0,0.205128,0.083333,0.0,N,553.0,0.482821,0.0,0.18264,0.153846,0.884268,0.0,0.7375569999999999,0.004525,0.0181,0.055556,0.0,1.0,0.205128,0.083333,0.0,N,79.57381296157837,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Y,2.897584110317247,1.2405020842357355,11.0,True,2.8289801299482904,0.12788370254548145
70,0,0.0135967475855438,0.4062335667033178,0.009722,0.1593455744976261,0.2082034261625903,0.7469020047557369,0.0324430484719347,0.4921321852166729,0.0728390728390728,0.2167244103359887,0.0944535809101447,0.008925,0.9834360512188196,0.434999,0.05807,0.488889,Y,99567.0,0.479326,0.009722,0.136802,0.10451,0.777436,0.02762,0.62306,0.005603,0.084635,0.090688,0.008925,0.98349,0.434999,0.05807,0.488889,Y,79.11697220802307,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0,0.0135967475855438,0.4062335667033178,0.009722,0.1593455744976261,0.2082034261625903,0.7469020047557369,0.0324430484719347,0.4921321852166729,0.0728390728390728,0.2167244103359887,0.0944535809101447,0.008925,0.9834360512188196,0.434999,0.05807,0.488889,Y,99567.0,0.479326,0.009722,0.136802,0.10451,0.777436,0.02762,0.62306,0.005603,0.084635,0.090688,0.008925,0.98349,0.434999,0.05807,0.488889,Y,79.30290412902832,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0,0.0135967475855438,0.4062335667033178,0.009722,0.1593455744976261,0.2082034261625903,0.7469020047557369,0.0324430484719347,0.4921321852166729,0.0728390728390728,0.2167244103359887,0.0944535809101447,0.008925,0.9834360512188196,0.434999,0.05807,0.488889,Y,99567.0,0.479326,0.009722,0.136802,0.10451,0.777436,0.02762,0.62306,0.005603,0.084635,0.090688,0.008925,0.98349,0.434999,0.05807,0.488889,Y,79.33937096595764,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0,0.0135967475855438,0.4062335667033178,0.009722,0.1593455744976261,0.2082034261625903,0.7469020047557369,0.0324430484719347,0.4921321852166729,0.0728390728390728,0.2167244103359887,0.0944535809101447,0.008925,0.9834360512188196,0.434999,0.05807,0.488889,Y,99567.0,0.479326,0.009722,0.136802,0.10451,0.777436,0.02762,0.62306,0.005603,0.084635,0.090688,0.008925,0.98349,0.434999,0.05807,0.488889,Y,79.21554207801819,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0,0.0135967475855438,0.4062335667033178,0.009722,0.1593455744976261,0.2082034261625903,0.7469020047557369,0.0324430484719347,0.4921321852166729,0.0728390728390728,0.2167244103359887,0.0944535809101447,0.008925,0.9834360512188196,0.434999,0.05807,0.488889,Y,99567.0,0.479326,0.009722,0.136802,0.10451,0.777436,0.02762,0.62306,0.005603,0.084635,0.090688,0.008925,0.98349,0.434999,0.05807,0.488889,Y,79.17471885681152,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0,0.0001394321111742,0.4041284562468369,0.074146,0.2068212420386617,0.2159749462607652,0.8513326184186436,0.0,0.6233931239650714,0.0313300313300313,0.0987250300241473,0.0524333607948065,0.062651,0.9951652532297692,0.212815,0.049383,0.25,N,1025.0,0.478049,0.074146,0.177561,0.108411,0.869268,0.0,0.720482,0.00241,0.038554,0.050343,0.062651,0.995181,0.212815,0.049383,0.25,N,79.67903399467468,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951652,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.99518096,0.0,0.0,0.0,Y,3.1332732944199075,1.2244408471309038,15.0,True,2.8664509742837776,0.14444673587230072
76,0,0.0001394321111742,0.4041284562468369,0.074146,0.2068212420386617,0.2159749462607652,0.8513326184186436,0.0,0.6233931239650714,0.0313300313300313,0.0987250300241473,0.0524333607948065,0.062651,0.9951652532297692,0.212815,0.049383,0.25,N,1025.0,0.478049,0.074146,0.177561,0.108411,0.869268,0.0,0.720482,0.00241,0.038554,0.050343,0.062651,0.995181,0.212815,0.049383,0.25,N,78.96345114707947,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951652,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.99518096,0.0,0.0,0.0,Y,3.1332732944199075,1.2244408471309038,15.0,True,2.8664509742837776,0.14444673587230072
77,0,0.0001394321111742,0.4041284562468369,0.074146,0.2068212420386617,0.2159749462607652,0.8513326184186436,0.0,0.6233931239650714,0.0313300313300313,0.0987250300241473,0.0524333607948065,0.062651,0.9951652532297692,0.212815,0.049383,0.25,N,1025.0,0.478049,0.074146,0.177561,0.108411,0.869268,0.0,0.720482,0.00241,0.038554,0.050343,0.062651,0.995181,0.212815,0.049383,0.25,N,78.97409415245056,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951652,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.99518096,0.0,0.0,0.0,Y,3.1332732944199075,1.2244408471309038,15.0,True,2.8664509742837776,0.14444673587230072
78,0,0.0001394321111742,0.4041284562468369,0.074146,0.2068212420386617,0.2159749462607652,0.8513326184186436,0.0,0.6233931239650714,0.0313300313300313,0.0987250300241473,0.0524333607948065,0.062651,0.9951652532297692,0.212815,0.049383,0.25,N,1025.0,0.478049,0.074146,0.177561,0.108411,0.869268,0.0,0.720482,0.00241,0.038554,0.050343,0.062651,0.995181,0.212815,0.049383,0.25,N,79.12124681472778,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951652,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.99518096,0.0,0.0,0.0,Y,3.1332732944199075,1.2244408471309038,15.0,True,2.8664509742837776,0.14444673587230072
79,0,0.0001394321111742,0.4041284562468369,0.074146,0.2068212420386617,0.2159749462607652,0.8513326184186436,0.0,0.6233931239650714,0.0313300313300313,0.0987250300241473,0.0524333607948065,0.062651,0.9951652532297692,0.212815,0.049383,0.25,N,1025.0,0.478049,0.074146,0.177561,0.108411,0.869268,0.0,0.720482,0.00241,0.038554,0.050343,0.062651,0.995181,0.212815,0.049383,0.25,N,79.05174589157104,Y,N,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951652,0.0,0.0,0.0,Y,4.0,0.23289701,0.0,0.0,0.0,0.120641,0.0,0.257799,0.0,0.0,0.0,0.0,0.99518096,0.0,0.0,0.0,Y,3.1332732944199075,1.2244408471309038,15.0,True,2.8664509742837776,0.14444673587230072
80,0,3.782830048507626e-05,0.4549808034367535,0.007117,0.2901607875842725,0.173234574000769,0.8866856426101286,0.0,0.7712061826917507,0.0,0.0724727862152673,0.0378739195507289,0.0,1.0,0.027273,0.25,0.0,Y,281.0,0.508897,0.007117,0.24911,0.086957,0.900356,0.0,0.8301890000000001,0.0,0.0283019999999999,0.036364,0.0,1.0,0.027273,0.25,0.0,Y,79.22279405593872,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0,3.782830048507626e-05,0.4549808034367535,0.007117,0.2901607875842725,0.173234574000769,0.8866856426101286,0.0,0.7712061826917507,0.0,0.0724727862152673,0.0378739195507289,0.0,1.0,0.027273,0.25,0.0,Y,281.0,0.508897,0.007117,0.24911,0.086957,0.900356,0.0,0.8301890000000001,0.0,0.0283019999999999,0.036364,0.0,1.0,0.027273,0.25,0.0,Y,79.13983416557312,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0,3.782830048507626e-05,0.4549808034367535,0.007117,0.2901607875842725,0.173234574000769,0.8866856426101286,0.0,0.7712061826917507,0.0,0.0724727862152673,0.0378739195507289,0.0,1.0,0.027273,0.25,0.0,Y,281.0,0.508897,0.007117,0.24911,0.086957,0.900356,0.0,0.8301890000000001,0.0,0.0283019999999999,0.036364,0.0,1.0,0.027273,0.25,0.0,Y,79.10583972930908,N,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
